"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 04 04:39:54 GMT 2022","Sun Dec 04 04:39:54 GMT 2022","35","tests","test_login_page","","","","test_password_is_login[performance_glitch_user-locked_out_user]",""
"failed","Sun Dec 04 04:40:50 GMT 2022","Sun Dec 04 04:40:50 GMT 2022","213","tests","test_main","","","","test_add_remove_backpack",""
"passed","Sun Dec 04 04:38:28 GMT 2022","Sun Dec 04 04:38:28 GMT 2022","228","tests","test_filter","","","","test_sorted_a_to_z",""
"passed","Sun Dec 04 04:39:51 GMT 2022","Sun Dec 04 04:39:51 GMT 2022","27","tests","test_login_page","","","","test_password_is_login[problem_user-performance_glitch_user]",""
"passed","Sun Dec 04 04:41:06 GMT 2022","Sun Dec 04 04:41:06 GMT 2022","388","tests","test_main","","","","test_add_to_cart_random_item",""
"passed","Sun Dec 04 04:42:29 GMT 2022","Sun Dec 04 04:42:30 GMT 2022","512","tests","test_your_information","","","","test_continue_empty_input_fist_name",""
"passed","Sun Dec 04 04:40:13 GMT 2022","Sun Dec 04 04:40:13 GMT 2022","31","tests","test_login_page","","","","test_username_is_upper[LOCKED_OUT_USER]",""
"broken","Sun Dec 04 04:41:52 GMT 2022","Sun Dec 04 04:41:54 GMT 2022","1540","tests","test_sidebar","","","","test_should_be_menu_sidebar_cart",""
"passed","Sun Dec 04 04:40:18 GMT 2022","Sun Dec 04 04:40:18 GMT 2022","37","tests","test_login_page","","","","test_username_with_rusletters[stаndаrd_usеr]",""
"passed","Sun Dec 04 04:40:08 GMT 2022","Sun Dec 04 04:40:08 GMT 2022","38","tests","test_login_page","","","","test_username_password_is_empty[-]",""
"passed","Sun Dec 04 04:38:33 GMT 2022","Sun Dec 04 04:38:34 GMT 2022","1179","tests","test_footer","","","","test_footer_inventory",""
"passed","Sun Dec 04 04:42:33 GMT 2022","Sun Dec 04 04:42:34 GMT 2022","493","tests","test_your_information","","","","test_continue_empty_zip_code",""
"passed","Sun Dec 04 04:38:31 GMT 2022","Sun Dec 04 04:38:32 GMT 2022","291","tests","test_filter","","","","test_sorted_hi_to_low",""
"passed","Sun Dec 04 04:39:49 GMT 2022","Sun Dec 04 04:39:49 GMT 2022","27","tests","test_login_page","","","","test_password_is_login[problem_user-problem_user]",""
"passed","Sun Dec 04 04:41:04 GMT 2022","Sun Dec 04 04:41:04 GMT 2022","323","tests","test_main","","","","test_conformity_item",""
"passed","Sun Dec 04 04:41:50 GMT 2022","Sun Dec 04 04:41:51 GMT 2022","447","tests","test_sidebar","","","","test_should_be_menu_sidebar",""
"skipped","Sun Dec 04 04:39:07 GMT 2022","Sun Dec 04 04:39:07 GMT 2022","204","tests","test_header","","","","test_click_on_logo_from_checkout_page",""
"passed","Sun Dec 04 04:39:58 GMT 2022","Sun Dec 04 04:39:58 GMT 2022","30","tests","test_login_page","","","","test_username_is_password[secret_sauce]",""
"passed","Sun Dec 04 04:41:44 GMT 2022","Sun Dec 04 04:41:44 GMT 2022","580","tests","test_overview","","","","test_cancel_overview_empty_cart",""
"passed","Sun Dec 04 04:40:39 GMT 2022","Sun Dec 04 04:40:39 GMT 2022","53","tests","test_main","","","","test_correct_description_bike_light",""
"skipped","Sun Dec 04 04:41:48 GMT 2022","Sun Dec 04 04:41:49 GMT 2022","552","tests","test_overview","","","","test_finish_overview_empty_cart",""
"passed","Sun Dec 04 04:40:26 GMT 2022","Sun Dec 04 04:40:26 GMT 2022","83","tests","test_main","","","","test_link_to_price_t_shirt",""
"passed","Sun Dec 04 04:40:05 GMT 2022","Sun Dec 04 04:40:05 GMT 2022","35","tests","test_login_page","","","","test_password_is_whitespace[problem_user-   ]",""
"passed","Sun Dec 04 04:40:21 GMT 2022","Sun Dec 04 04:40:21 GMT 2022","31","tests","test_main","","","","test_count_products",""
"skipped","Sun Dec 04 04:39:08 GMT 2022","Sun Dec 04 04:39:09 GMT 2022","621","tests","test_header","","","","test_click_on_logo_from_overview_page",""
"passed","Sun Dec 04 04:42:22 GMT 2022","Sun Dec 04 04:42:22 GMT 2022","217","tests","test_your_information","","","","test_cansel_empty_input",""
"passed","Sun Dec 04 04:42:20 GMT 2022","Sun Dec 04 04:42:20 GMT 2022","523","tests","test_sidebar","","","","test_sidebar_logout",""
"skipped","Sun Dec 04 04:40:34 GMT 2022","Sun Dec 04 04:40:34 GMT 2022","200","tests","test_main","","","","test_correct_description_backpack",""
"passed","Sun Dec 04 04:39:46 GMT 2022","Sun Dec 04 04:39:46 GMT 2022","32","tests","test_login_page","","","","test_password_is_login[problem_user-standard_user]",""
"passed","Sun Dec 04 04:39:40 GMT 2022","Sun Dec 04 04:39:40 GMT 2022","29","tests","test_login_page","","","","test_password_is_login[locked_out_user-standard_user]",""
"passed","Sun Dec 04 04:39:42 GMT 2022","Sun Dec 04 04:39:42 GMT 2022","27","tests","test_login_page","","","","test_password_is_login[locked_out_user-locked_out_user]",""
"skipped","Sun Dec 04 04:40:36 GMT 2022","Sun Dec 04 04:40:36 GMT 2022","54","tests","test_main","","","","test_correct_description_t_shirt",""
"passed","Sun Dec 04 04:38:36 GMT 2022","Sun Dec 04 04:38:37 GMT 2022","1331","tests","test_footer","","","","test_footer_inventory_item",""
"failed","Sun Dec 04 04:41:37 GMT 2022","Sun Dec 04 04:41:37 GMT 2022","827","tests","test_overview","","","","test_total_sum",""
"passed","Sun Dec 04 04:38:55 GMT 2022","Sun Dec 04 04:38:55 GMT 2022","597","tests","test_header","","","","test_should_be_elements_of_header_on_checkout_page",""
"passed","Sun Dec 04 04:38:59 GMT 2022","Sun Dec 04 04:39:00 GMT 2022","1002","tests","test_header","","","","test_should_be_elements_of_header_on_checkout_complete_page",""
"skipped","Sun Dec 04 04:39:17 GMT 2022","Sun Dec 04 04:39:17 GMT 2022","6","tests","test_login_page","","","","test_user_can_auth[locked_out_user]",""
"passed","Sun Dec 04 04:38:44 GMT 2022","Sun Dec 04 04:38:46 GMT 2022","1774","tests","test_footer","","","","test_footer_overview_page",""
"passed","Sun Dec 04 04:39:33 GMT 2022","Sun Dec 04 04:39:33 GMT 2022","35","tests","test_login_page","","","","test_username_is_empty[]",""
"passed","Sun Dec 04 04:39:43 GMT 2022","Sun Dec 04 04:39:43 GMT 2022","28","tests","test_login_page","","","","test_password_is_login[locked_out_user-problem_user]",""
"passed","Sun Dec 04 04:38:53 GMT 2022","Sun Dec 04 04:38:53 GMT 2022","497","tests","test_header","","","","test_should_be_elements_of_header_on_cart_page",""
"passed","Sun Dec 04 04:40:15 GMT 2022","Sun Dec 04 04:40:15 GMT 2022","31","tests","test_login_page","","","","test_username_is_upper[PROBLEM_USER]",""
"passed","Sun Dec 04 04:38:26 GMT 2022","Sun Dec 04 04:38:26 GMT 2022","366","tests","test_filter","","","","test_sorted_z_to_a",""
"passed","Sun Dec 04 04:40:12 GMT 2022","Sun Dec 04 04:40:12 GMT 2022","40","tests","test_login_page","","","","test_username_is_upper[STANDARD_USER]",""
"passed","Sun Dec 04 04:39:48 GMT 2022","Sun Dec 04 04:39:48 GMT 2022","34","tests","test_login_page","","","","test_password_is_login[problem_user-locked_out_user]",""
"passed","Sun Dec 04 04:41:58 GMT 2022","Sun Dec 04 04:41:58 GMT 2022","437","tests","test_sidebar","","","","test_should_be_menu_sidebar_checkout",""
"skipped","Sun Dec 04 04:41:10 GMT 2022","Sun Dec 04 04:41:30 GMT 2022","20583","tests","test_main","","","","test_empty_cart_order",""
"skipped","Sun Dec 04 04:42:35 GMT 2022","Sun Dec 04 04:42:36 GMT 2022","487","tests","test_your_information","","","","test_fist_name",""
"skipped","Sun Dec 04 04:42:39 GMT 2022","Sun Dec 04 04:42:40 GMT 2022","487","tests","test_your_information","","","","test_zip_code",""
"passed","Sun Dec 04 04:41:42 GMT 2022","Sun Dec 04 04:41:42 GMT 2022","647","tests","test_overview","","","","test_cancel_overview",""
"passed","Sun Dec 04 04:41:34 GMT 2022","Sun Dec 04 04:41:35 GMT 2022","803","tests","test_overview","","","","test_overview",""
"skipped","Sun Dec 04 04:39:05 GMT 2022","Sun Dec 04 04:39:05 GMT 2022","156","tests","test_header","","","","test_click_on_logo_from_your_cart",""
"passed","Sun Dec 04 04:39:39 GMT 2022","Sun Dec 04 04:39:39 GMT 2022","32","tests","test_login_page","","","","test_password_is_login[standard_user-performance_glitch_user]",""
"passed","Sun Dec 04 04:39:25 GMT 2022","Sun Dec 04 04:39:25 GMT 2022","23","tests","test_login_page","","","","test_user_can_auth[performance_glitch_user]",""
"passed","Sun Dec 04 04:42:31 GMT 2022","Sun Dec 04 04:42:32 GMT 2022","504","tests","test_your_information","","","","test_continue_empty_input_last_name",""
"passed","Sun Dec 04 04:42:25 GMT 2022","Sun Dec 04 04:42:26 GMT 2022","492","tests","test_your_information","","","","test_continue_user_input",""
"passed","Sun Dec 04 04:39:59 GMT 2022","Sun Dec 04 04:40:00 GMT 2022","54","tests","test_login_page","","","","test_username_is_admin[admin-admin]",""
"passed","Sun Dec 04 04:38:48 GMT 2022","Sun Dec 04 04:38:49 GMT 2022","1336","tests","test_footer","","","","test_footer_complete_page",""
"passed","Sun Dec 04 04:41:46 GMT 2022","Sun Dec 04 04:41:46 GMT 2022","641","tests","test_overview","","","","test_finish_overview",""
"passed","Sun Dec 04 04:40:01 GMT 2022","Sun Dec 04 04:40:01 GMT 2022","37","tests","test_login_page","","","","test_username_is_whitespace[   ]",""
"passed","Sun Dec 04 04:39:15 GMT 2022","Sun Dec 04 04:39:15 GMT 2022","15","tests","test_login_page","","","","test_user_can_auth[standard_user]",""
"passed","Sun Dec 04 04:40:16 GMT 2022","Sun Dec 04 04:40:16 GMT 2022","31","tests","test_login_page","","","","test_username_is_upper[PERFORMANCE_GLITCH_USER]",""
"passed","Sun Dec 04 04:39:02 GMT 2022","Sun Dec 04 04:39:03 GMT 2022","1366","tests","test_header","","","","test_should_be_elements_of_header_on_inventory_item",""
"passed","Sun Dec 04 04:38:57 GMT 2022","Sun Dec 04 04:38:58 GMT 2022","720","tests","test_header","","","","test_should_be_elements_of_header_on_overview_page",""
"broken","Sun Dec 04 04:42:02 GMT 2022","Sun Dec 04 04:42:04 GMT 2022","1822","tests","test_sidebar","","","","test_should_be_menu_sidebar_complete",""
"passed","Sun Dec 04 04:39:30 GMT 2022","Sun Dec 04 04:39:30 GMT 2022","41","tests","test_login_page","","","","test_password_is_empty[problem_user-]",""
"passed","Sun Dec 04 04:38:39 GMT 2022","Sun Dec 04 04:38:40 GMT 2022","1200","tests","test_footer","","","","test_footer_cart_page",""
"passed","Sun Dec 04 04:39:31 GMT 2022","Sun Dec 04 04:39:31 GMT 2022","38","tests","test_login_page","","","","test_password_is_empty[performance_glitch_user-]",""
"passed","Sun Dec 04 04:39:36 GMT 2022","Sun Dec 04 04:39:36 GMT 2022","33","tests","test_login_page","","","","test_password_is_login[standard_user-locked_out_user]",""
"passed","Sun Dec 04 04:41:32 GMT 2022","Sun Dec 04 04:41:33 GMT 2022","979","tests","test_main","","","","test_conform_all_items",""
"passed","Sun Dec 04 04:39:18 GMT 2022","Sun Dec 04 04:39:18 GMT 2022","5","tests","test_login_page","","","","test_user_can_auth[problem_user]",""
"failed","Sun Dec 04 04:40:48 GMT 2022","Sun Dec 04 04:40:48 GMT 2022","377","tests","test_main","","","","test_add_all_products_by_one",""
"passed","Sun Dec 04 04:39:37 GMT 2022","Sun Dec 04 04:39:37 GMT 2022","32","tests","test_login_page","","","","test_password_is_login[standard_user-problem_user]",""
"passed","Sun Dec 04 04:40:10 GMT 2022","Sun Dec 04 04:40:10 GMT 2022","38","tests","test_login_page","","","","test_locked_out_user[locked_out_user]",""
"skipped","Sun Dec 04 04:40:40 GMT 2022","Sun Dec 04 04:40:40 GMT 2022","58","tests","test_main","","","","test_correct_description_fleece_jacket",""
"skipped","Sun Dec 04 04:41:39 GMT 2022","Sun Dec 04 04:41:40 GMT 2022","815","tests","test_overview","","","","test_free_delivery",""
"passed","Sun Dec 04 04:38:20 GMT 2022","Sun Dec 04 04:38:21 GMT 2022","724","tests","test_complete","","","","test_should_be_complete",""
"passed","Sun Dec 04 04:41:08 GMT 2022","Sun Dec 04 04:41:08 GMT 2022","537","tests","test_main","","","","test_add_to_cart_btn_add",""
"passed","Sun Dec 04 04:40:04 GMT 2022","Sun Dec 04 04:40:04 GMT 2022","33","tests","test_login_page","","","","test_password_is_whitespace[locked_out_user-   ]",""
