"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 08:33:16 GMT 2022","Mon Nov 28 08:33:16 GMT 2022","27","tests","test_login_page","","","","test_password_is_login[problem_user-problem_user]",""
"passed","Mon Nov 28 08:32:56 GMT 2022","Mon Nov 28 08:32:56 GMT 2022","81","tests","test_login_page","","","","test_password_is_empty[locked_out_user-]",""
"passed","Mon Nov 28 08:34:03 GMT 2022","Mon Nov 28 08:34:04 GMT 2022","272","tests","test_main","","","","test_conformity_item",""
"passed","Mon Nov 28 08:33:09 GMT 2022","Mon Nov 28 08:33:09 GMT 2022","26","tests","test_login_page","","","","test_password_is_login[locked_out_user-locked_out_user]",""
"passed","Mon Nov 28 08:33:43 GMT 2022","Mon Nov 28 08:33:43 GMT 2022","43","tests","test_main","","","","test_link_to_price_fleece_jacket",""
"passed","Mon Nov 28 08:33:05 GMT 2022","Mon Nov 28 08:33:05 GMT 2022","28","tests","test_login_page","","","","test_password_is_login[standard_user-problem_user]",""
"passed","Mon Nov 28 08:33:36 GMT 2022","Mon Nov 28 08:33:36 GMT 2022","91","tests","test_main","","","","test_photo_products",""
"passed","Mon Nov 28 08:34:41 GMT 2022","Mon Nov 28 08:34:42 GMT 2022","885","tests","test_main","","","","test_conform_all_items",""
"skipped","Mon Nov 28 08:32:45 GMT 2022","Mon Nov 28 08:32:45 GMT 2022","4","tests","test_login_page","","","","test_user_can_auth[locked_out_user]",""
"passed","Mon Nov 28 08:33:27 GMT 2022","Mon Nov 28 08:33:27 GMT 2022","30","tests","test_login_page","","","","test_password_is_whitespace[locked_out_user-   ]",""
"passed","Mon Nov 28 08:33:13 GMT 2022","Mon Nov 28 08:33:13 GMT 2022","25","tests","test_login_page","","","","test_password_is_login[problem_user-standard_user]",""
"passed","Mon Nov 28 08:33:02 GMT 2022","Mon Nov 28 08:33:02 GMT 2022","29","tests","test_login_page","","","","test_password_is_login[standard_user-standard_user]",""
"passed","Mon Nov 28 08:34:47 GMT 2022","Mon Nov 28 08:34:47 GMT 2022","208","tests","test_main","","","","test_sorted_a_to_z",""
"passed","Mon Nov 28 08:33:12 GMT 2022","Mon Nov 28 08:33:12 GMT 2022","27","tests","test_login_page","","","","test_password_is_login[locked_out_user-performance_glitch_user]",""
"passed","Mon Nov 28 08:35:10 GMT 2022","Mon Nov 28 08:35:46 GMT 2022","35578","tests","test_sidebar","","","","test_sidebar_reset_cart_inventory",""
"passed","Mon Nov 28 08:33:37 GMT 2022","Mon Nov 28 08:33:38 GMT 2022","46","tests","test_main","","","","test_link_to_price_backpack",""
