"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 13:51:43 GMT 2022","Wed Nov 30 13:51:43 GMT 2022","43","tests","test_main","","","","test_link_to_price_t_shirt",""
"broken","Wed Nov 30 13:50:37 GMT 2022","Wed Nov 30 13:50:37 GMT 2022","481","tests","test_header","","","","test_should_be_elements_of_header_on_overview_page",""
"passed","Wed Nov 30 13:52:47 GMT 2022","Wed Nov 30 13:52:48 GMT 2022","511","tests","test_sidebar","","","","test_should_be_menu_sidebar_overview",""
"skipped","Wed Nov 30 13:50:44 GMT 2022","Wed Nov 30 13:50:44 GMT 2022","141","tests","test_header","","","","test_click_on_logo_from_checkout_page",""
"passed","Wed Nov 30 13:52:53 GMT 2022","Wed Nov 30 13:52:54 GMT 2022","1421","tests","test_sidebar","","","","test_navigating_sidebar_about",""
"passed","Wed Nov 30 13:52:15 GMT 2022","Wed Nov 30 13:52:16 GMT 2022","404","tests","test_main","","","","test_add_to_cart_btn_add",""
"passed","Wed Nov 30 13:51:32 GMT 2022","Wed Nov 30 13:51:32 GMT 2022","43","tests","test_login_page","","","","test_password_is_whitespace[problem_user-   ]",""
"passed","Wed Nov 30 13:53:32 GMT 2022","Wed Nov 30 13:53:53 GMT 2022","20548","tests","test_sidebar","","","","test_sidebar_reset_cart_yourcart",""
"passed","Wed Nov 30 13:51:39 GMT 2022","Wed Nov 30 13:51:39 GMT 2022","19","tests","test_main","","","","test_count_products",""
"passed","Wed Nov 30 13:51:09 GMT 2022","Wed Nov 30 13:51:09 GMT 2022","23","tests","test_login_page","","","","test_password_is_login[standard_user-problem_user]",""
"passed","Wed Nov 30 13:50:59 GMT 2022","Wed Nov 30 13:50:59 GMT 2022","14","tests","test_login_page","","","","test_user_can_auth[performance_glitch_user]",""
"skipped","Wed Nov 30 13:50:42 GMT 2022","Wed Nov 30 13:50:43 GMT 2022","93","tests","test_header","","","","test_click_on_logo_from_your_cart",""
