"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 23 05:14:21 GMT 2022","Wed Nov 23 05:14:21 GMT 2022","29","","test_login_page","","","","test_password_is_login[locked_out_user-locked_out_user]",""
"passed","Wed Nov 23 05:14:57 GMT 2022","Wed Nov 23 05:14:57 GMT 2022","89","","test_main","","","","test_photo_products",""
"passed","Wed Nov 23 05:14:04 GMT 2022","Wed Nov 23 05:14:04 GMT 2022","29","","test_login_page","","","","test_user_can_auth[performance_glitch_user]",""
"passed","Wed Nov 23 05:15:05 GMT 2022","Wed Nov 23 05:15:05 GMT 2022","115","","test_main","","","","test_link_go_from_img",""
"passed","Wed Nov 23 05:14:37 GMT 2022","Wed Nov 23 05:14:37 GMT 2022","33","","test_login_page","","","","test_username_is_whitespace[   ]",""
"passed","Wed Nov 23 05:14:59 GMT 2022","Wed Nov 23 05:14:59 GMT 2022","53","","test_main","","","","test_link_to_price_backpack",""
"passed","Wed Nov 23 05:13:54 GMT 2022","Wed Nov 23 05:13:54 GMT 2022","10","","test_login_page","","","","test_user_can_auth[standard_user]",""
"passed","Wed Nov 23 05:14:41 GMT 2022","Wed Nov 23 05:14:42 GMT 2022","40","","test_login_page","","","","test_password_is_whitespace[problem_user-   ]",""
"passed","Wed Nov 23 05:14:12 GMT 2022","Wed Nov 23 05:14:12 GMT 2022","35","","test_login_page","","","","test_username_is_empty[]",""
"passed","Wed Nov 23 05:14:39 GMT 2022","Wed Nov 23 05:14:39 GMT 2022","43","","test_login_page","","","","test_password_is_whitespace[standard_user-   ]",""
"passed","Wed Nov 23 05:14:52 GMT 2022","Wed Nov 23 05:14:52 GMT 2022","32","","test_main","","","","test_user_can_go_cart",""
"passed","Wed Nov 23 05:16:03 GMT 2022","Wed Nov 23 05:16:04 GMT 2022","331","","test_main","","","","test_sorted_z_to_a",""
"passed","Wed Nov 23 05:14:18 GMT 2022","Wed Nov 23 05:14:18 GMT 2022","35","","test_login_page","","","","test_password_is_login[standard_user-performance_glitch_user]",""
"passed","Wed Nov 23 05:14:31 GMT 2022","Wed Nov 23 05:14:31 GMT 2022","36","","test_login_page","","","","test_password_is_login[performance_glitch_user-standard_user]",""
"passed","Wed Nov 23 05:14:46 GMT 2022","Wed Nov 23 05:14:46 GMT 2022","37","","test_login_page","","","","test_username_with_rusletters[stаndаrt_usеr-standard_user]",""
"skipped","Wed Nov 23 05:15:50 GMT 2022","Wed Nov 23 05:16:00 GMT 2022","10565","","test_main","","","","test_empty_cart_order",""
"passed","Wed Nov 23 05:14:09 GMT 2022","Wed Nov 23 05:14:09 GMT 2022","32","","test_login_page","","","","test_password_is_empty[problem_user-]",""
"passed","Wed Nov 23 05:14:16 GMT 2022","Wed Nov 23 05:14:16 GMT 2022","31","","test_login_page","","","","test_password_is_login[standard_user-problem_user]",""
"passed","Wed Nov 23 05:14:30 GMT 2022","Wed Nov 23 05:14:30 GMT 2022","29","","test_login_page","","","","test_password_is_login[problem_user-performance_glitch_user]",""
"passed","Wed Nov 23 05:14:15 GMT 2022","Wed Nov 23 05:14:15 GMT 2022","37","","test_login_page","","","","test_password_is_login[standard_user-locked_out_user]",""
"passed","Wed Nov 23 05:14:13 GMT 2022","Wed Nov 23 05:14:13 GMT 2022","33","","test_login_page","","","","test_password_is_login[standard_user-standard_user]",""
"passed","Wed Nov 23 05:14:24 GMT 2022","Wed Nov 23 05:14:24 GMT 2022","28","","test_login_page","","","","test_password_is_login[locked_out_user-performance_glitch_user]",""
