"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 14:05:11 GMT 2022","Wed Nov 30 14:05:11 GMT 2022","30","tests","test_login_page","","","","test_password_is_login[locked_out_user-locked_out_user]",""
"skipped","Wed Nov 30 14:04:36 GMT 2022","Wed Nov 30 14:04:36 GMT 2022","144","tests","test_header","","","","test_click_on_logo_from_your_cart",""
"passed","Wed Nov 30 14:04:22 GMT 2022","Wed Nov 30 14:04:23 GMT 2022","564","tests","test_header","","","","test_should_be_elements_of_header_on_inventory_page",""
"passed","Wed Nov 30 14:04:19 GMT 2022","Wed Nov 30 14:04:20 GMT 2022","1441","tests","test_footer","","","","test_footer_complete_page",""
"passed","Wed Nov 30 14:08:16 GMT 2022","Wed Nov 30 14:08:17 GMT 2022","519","tests","test_your_information","","","","test_continue_empty_input_fist_name",""
"passed","Wed Nov 30 14:05:47 GMT 2022","Wed Nov 30 14:05:47 GMT 2022","55","tests","test_main","","","","test_link_to_price_onesie",""
"passed","Wed Nov 30 14:06:12 GMT 2022","Wed Nov 30 14:06:17 GMT 2022","5405","tests","test_main","","","","test_add_remove_backpack",""
"passed","Wed Nov 30 14:05:58 GMT 2022","Wed Nov 30 14:05:58 GMT 2022","55","tests","test_main","","","","test_correct_description_bike_light",""
"passed","Wed Nov 30 14:05:29 GMT 2022","Wed Nov 30 14:05:29 GMT 2022","33","tests","test_login_page","","","","test_username_is_whitespace[   ]",""
"passed","Wed Nov 30 14:07:02 GMT 2022","Wed Nov 30 14:07:02 GMT 2022","173","tests","test_sidebar","","","","test_navigating_sidebar",""
"skipped","Wed Nov 30 14:04:39 GMT 2022","Wed Nov 30 14:04:40 GMT 2022","511","tests","test_header","","","","test_click_on_logo_from_overview_page",""
"skipped","Wed Nov 30 14:04:46 GMT 2022","Wed Nov 30 14:04:46 GMT 2022","5","tests","test_login_page","","","","test_user_can_auth[locked_out_user]",""
"passed","Wed Nov 30 14:04:03 GMT 2022","Wed Nov 30 14:04:03 GMT 2022","297","tests","test_filter","","","","test_sorted_hi_to_low",""
"passed","Wed Nov 30 14:05:06 GMT 2022","Wed Nov 30 14:05:06 GMT 2022","29","tests","test_login_page","","","","test_password_is_login[standard_user-problem_user]",""
"skipped","Wed Nov 30 14:05:55 GMT 2022","Wed Nov 30 14:05:55 GMT 2022","48","tests","test_main","","","","test_correct_description_t_shirt",""
"passed","Wed Nov 30 14:06:06 GMT 2022","Wed Nov 30 14:06:06 GMT 2022","110","tests","test_main","","","","test_link_go_from_img",""
"passed","Wed Nov 30 14:04:54 GMT 2022","Wed Nov 30 14:04:54 GMT 2022","24","tests","test_login_page","","","","test_user_can_auth[performance_glitch_user]",""
"skipped","Wed Nov 30 14:04:43 GMT 2022","Wed Nov 30 14:04:43 GMT 2022","140","tests","test_header","","","","test_click_on_logo_from_inventory_item",""
"passed","Wed Nov 30 14:04:34 GMT 2022","Wed Nov 30 14:04:34 GMT 2022","504","tests","test_header","","","","test_should_be_elements_of_header_on_inventory_item",""
"passed","Wed Nov 30 14:05:33 GMT 2022","Wed Nov 30 14:05:33 GMT 2022","38","tests","test_login_page","","","","test_password_is_whitespace[problem_user-   ]",""
"passed","Wed Nov 30 14:06:51 GMT 2022","Wed Nov 30 14:06:52 GMT 2022","462","tests","test_sidebar","","","","test_should_be_menu_sidebar_cart",""
"passed","Wed Nov 30 14:05:45 GMT 2022","Wed Nov 30 14:05:46 GMT 2022","70","tests","test_main","","","","test_link_to_price_t_shirt",""
"passed","Wed Nov 30 14:05:00 GMT 2022","Wed Nov 30 14:05:00 GMT 2022","59","tests","test_login_page","","","","test_password_is_empty[performance_glitch_user-]",""
"passed","Wed Nov 30 14:05:39 GMT 2022","Wed Nov 30 14:05:39 GMT 2022","37","tests","test_login_page","","","","test_username_is_symbols[«»‘~!@#$%^&()?>,./<][ /<!—«», «${code}»;—>]",""
"passed","Wed Nov 30 14:08:18 GMT 2022","Wed Nov 30 14:08:19 GMT 2022","511","tests","test_your_information","","","","test_continue_empty_input_last_name",""
"passed","Wed Nov 30 14:08:15 GMT 2022","Wed Nov 30 14:08:15 GMT 2022","256","tests","test_your_information","","","","test_continue_empty_input",""
"passed","Wed Nov 30 14:04:00 GMT 2022","Wed Nov 30 14:04:00 GMT 2022","235","tests","test_filter","","","","test_sorted_a_to_z",""
"passed","Wed Nov 30 14:05:44 GMT 2022","Wed Nov 30 14:05:44 GMT 2022","50","tests","test_main","","","","test_link_to_price_backpack",""
"passed","Wed Nov 30 14:04:57 GMT 2022","Wed Nov 30 14:04:57 GMT 2022","65","tests","test_login_page","","","","test_password_is_empty[locked_out_user-]",""
"passed","Wed Nov 30 14:08:13 GMT 2022","Wed Nov 30 14:08:13 GMT 2022","516","tests","test_your_information","","","","test_continue_user_input",""
"passed","Wed Nov 30 14:04:08 GMT 2022","Wed Nov 30 14:04:10 GMT 2022","1570","tests","test_footer","","","","test_footer_inventory_item",""
"passed","Wed Nov 30 14:06:21 GMT 2022","Wed Nov 30 14:06:21 GMT 2022","367","tests","test_main","","","","test_add_to_cart_random_item",""
"passed","Wed Nov 30 14:05:50 GMT 2022","Wed Nov 30 14:05:50 GMT 2022","56","tests","test_main","","","","test_link_to_price_fleece_jacket",""
"passed","Wed Nov 30 14:04:14 GMT 2022","Wed Nov 30 14:04:15 GMT 2022","900","tests","test_footer","","","","test_footer_your_information",""
"skipped","Wed Nov 30 14:06:00 GMT 2022","Wed Nov 30 14:06:00 GMT 2022","51","tests","test_main","","","","test_correct_description_fleece_jacket",""
"skipped","Wed Nov 30 14:06:25 GMT 2022","Wed Nov 30 14:06:45 GMT 2022","20624","tests","test_main","","","","test_empty_cart_order",""
"passed","Wed Nov 30 14:07:00 GMT 2022","Wed Nov 30 14:07:01 GMT 2022","753","tests","test_sidebar","","","","test_should_be_menu_sidebar_complete",""
"passed","Wed Nov 30 14:05:14 GMT 2022","Wed Nov 30 14:05:14 GMT 2022","27","tests","test_login_page","","","","test_password_is_login[locked_out_user-performance_glitch_user]",""
"passed","Wed Nov 30 14:05:30 GMT 2022","Wed Nov 30 14:05:30 GMT 2022","33","tests","test_login_page","","","","test_password_is_whitespace[standard_user-   ]",""
"passed","Wed Nov 30 14:05:27 GMT 2022","Wed Nov 30 14:05:27 GMT 2022","33","tests","test_login_page","","","","test_username_is_password[secret_sauce]",""
"passed","Wed Nov 30 14:03:58 GMT 2022","Wed Nov 30 14:03:58 GMT 2022","308","tests","test_filter","","","","test_sorted_z_to_a",""
"passed","Wed Nov 30 14:07:45 GMT 2022","Wed Nov 30 14:08:05 GMT 2022","20742","tests","test_sidebar","","","","test_sidebar_reset_cart_yourcart",""
"passed","Wed Nov 30 14:06:53 GMT 2022","Wed Nov 30 14:06:54 GMT 2022","507","tests","test_sidebar","","","","test_should_be_menu_sidebar_item",""
"passed","Wed Nov 30 14:05:23 GMT 2022","Wed Nov 30 14:05:23 GMT 2022","30","tests","test_login_page","","","","test_password_is_login[performance_glitch_user-locked_out_user]",""
"passed","Wed Nov 30 14:05:32 GMT 2022","Wed Nov 30 14:05:32 GMT 2022","34","tests","test_login_page","","","","test_password_is_whitespace[locked_out_user-   ]",""
"passed","Wed Nov 30 14:04:05 GMT 2022","Wed Nov 30 14:04:06 GMT 2022","1522","tests","test_footer","","","","test_footer_inventory",""
"skipped","Wed Nov 30 14:06:01 GMT 2022","Wed Nov 30 14:06:01 GMT 2022","70","tests","test_main","","","","test_correct_description_t_shirt_red",""
"passed","Wed Nov 30 14:05:15 GMT 2022","Wed Nov 30 14:05:15 GMT 2022","28","tests","test_login_page","","","","test_password_is_login[problem_user-standard_user]",""
"passed","Wed Nov 30 14:05:38 GMT 2022","Wed Nov 30 14:05:38 GMT 2022","32","tests","test_login_page","","","","test_username_with_rusletters[stаndаrd_usеr]",""
"passed","Wed Nov 30 14:04:24 GMT 2022","Wed Nov 30 14:04:25 GMT 2022","552","tests","test_header","","","","test_should_be_elements_of_header_on_cart_page",""
"passed","Wed Nov 30 14:04:31 GMT 2022","Wed Nov 30 14:04:32 GMT 2022","780","tests","test_header","","","","test_should_be_elements_of_header_on_checkout_complete_page",""
"passed","Wed Nov 30 14:04:56 GMT 2022","Wed Nov 30 14:04:56 GMT 2022","34","tests","test_login_page","","","","test_password_is_empty[standard_user-]",""
"passed","Wed Nov 30 14:05:02 GMT 2022","Wed Nov 30 14:05:02 GMT 2022","38","tests","test_login_page","","","","test_username_is_empty[]",""
"passed","Wed Nov 30 14:04:59 GMT 2022","Wed Nov 30 14:04:59 GMT 2022","34","tests","test_login_page","","","","test_password_is_empty[problem_user-]",""
