"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 13:36:43 GMT 2022","Tue Nov 29 13:36:43 GMT 2022","16","tests","test_login_page","","","","test_user_can_auth[performance_glitch_user]",""
"passed","Tue Nov 29 13:36:59 GMT 2022","Tue Nov 29 13:36:59 GMT 2022","26","tests","test_login_page","","","","test_password_is_login[locked_out_user-locked_out_user]",""
"passed","Tue Nov 29 13:38:33 GMT 2022","Tue Nov 29 13:38:33 GMT 2022","607","tests","test_sidebar","","","","test_should_be_menu_sidebar_overview",""
"passed","Tue Nov 29 13:38:31 GMT 2022","Tue Nov 29 13:38:31 GMT 2022","417","tests","test_sidebar","","","","test_should_be_menu_sidebar_checkout",""
"passed","Tue Nov 29 13:38:27 GMT 2022","Tue Nov 29 13:38:28 GMT 2022","503","tests","test_sidebar","","","","test_should_be_menu_sidebar_cart",""
"passed","Tue Nov 29 13:38:35 GMT 2022","Tue Nov 29 13:38:36 GMT 2022","700","tests","test_sidebar","","","","test_should_be_menu_sidebar_complete",""
"passed","Tue Nov 29 13:37:29 GMT 2022","Tue Nov 29 13:37:29 GMT 2022","100","tests","test_main","","","","test_photo_products",""
"passed","Tue Nov 29 13:36:55 GMT 2022","Tue Nov 29 13:36:55 GMT 2022","34","tests","test_login_page","","","","test_password_is_login[standard_user-problem_user]",""
"skipped","Tue Nov 29 13:36:35 GMT 2022","Tue Nov 29 13:36:35 GMT 2022","6","tests","test_login_page","","","","test_user_can_auth[locked_out_user]",""
"passed","Tue Nov 29 13:36:58 GMT 2022","Tue Nov 29 13:36:58 GMT 2022","27","tests","test_login_page","","","","test_password_is_login[locked_out_user-standard_user]",""
"passed","Tue Nov 29 13:36:04 GMT 2022","Tue Nov 29 13:36:05 GMT 2022","1229","tests","test_footer","","","","test_footer_your_information",""
"passed","Tue Nov 29 13:38:23 GMT 2022","Tue Nov 29 13:38:24 GMT 2022","915","tests","test_main","","","","test_conform_all_items",""
"skipped","Tue Nov 29 13:38:01 GMT 2022","Tue Nov 29 13:38:22 GMT 2022","20529","tests","test_main","","","","test_empty_cart_order",""
"passed","Tue Nov 29 13:37:17 GMT 2022","Tue Nov 29 13:37:17 GMT 2022","34","tests","test_login_page","","","","test_password_is_whitespace[standard_user-   ]",""
"passed","Tue Nov 29 13:35:52 GMT 2022","Tue Nov 29 13:35:53 GMT 2022","288","tests","test_filter","","","","test_sorted_low_to_hi",""
"passed","Tue Nov 29 13:36:07 GMT 2022","Tue Nov 29 13:36:09 GMT 2022","1801","tests","test_footer","","","","test_footer_overview_page",""
"passed","Tue Nov 29 13:37:49 GMT 2022","Tue Nov 29 13:37:55 GMT 2022","5413","tests","test_main","","","","test_add_remove_backpack",""
"passed","Tue Nov 29 13:37:27 GMT 2022","Tue Nov 29 13:37:27 GMT 2022","22","tests","test_main","","","","test_count_products",""
"passed","Tue Nov 29 13:38:29 GMT 2022","Tue Nov 29 13:38:30 GMT 2022","442","tests","test_sidebar","","","","test_should_be_menu_sidebar_item",""
