"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 08:11:32 GMT 2022","Mon Dec 05 08:14:34 GMT 2022","181424","tests","test_main","","","","test_desc_photo_name_price",""
"passed","Mon Dec 05 08:07:27 GMT 2022","Mon Dec 05 08:07:27 GMT 2022","170","tests","test_filter","","","","test_sorted_a_to_z",""
"skipped","Mon Dec 05 08:17:17 GMT 2022","Mon Dec 05 08:17:18 GMT 2022","367","tests","test_your_information","","","","test_fist_name",""
"passed","Mon Dec 05 08:14:51 GMT 2022","Mon Dec 05 08:14:51 GMT 2022","374","tests","test_main","","","","test_changed_to_cart_no_valid_item",""
"skipped","Mon Dec 05 08:17:19 GMT 2022","Mon Dec 05 08:17:20 GMT 2022","422","tests","test_your_information","","","","test_last_name",""
"passed","Mon Dec 05 08:08:58 GMT 2022","Mon Dec 05 08:08:58 GMT 2022","25","tests","test_login_page","","","","test_username_is_symbols[«»‘~!@#$%^&()?>,./<][ /<!—«», «${code}»;—>]",""
"passed","Mon Dec 05 08:09:04 GMT 2022","Mon Dec 05 08:09:04 GMT 2022","38","tests","test_main","","","","test_link_to_price_onesie",""
"passed","Mon Dec 05 08:07:46 GMT 2022","Mon Dec 05 08:07:46 GMT 2022","368","tests","test_header","","","","test_should_be_elements_of_header_on_inventory_page",""
"passed","Mon Dec 05 08:08:45 GMT 2022","Mon Dec 05 08:08:45 GMT 2022","29","tests","test_login_page","","","","test_password_is_whitespace[locked_out_user-   ]",""
"passed","Mon Dec 05 08:07:37 GMT 2022","Mon Dec 05 08:07:38 GMT 2022","1431","tests","test_footer","","","","test_footer_cart_page",""
"passed","Mon Dec 05 08:15:59 GMT 2022","Mon Dec 05 08:16:00 GMT 2022","472","tests","test_sidebar","","","","test_should_be_menu_sidebar_overview",""
"failed","Mon Dec 05 08:07:21 GMT 2022","Mon Dec 05 08:07:21 GMT 2022","504","tests","test_complete","","","","test_should_be_complete",""
"passed","Mon Dec 05 08:07:49 GMT 2022","Mon Dec 05 08:07:50 GMT 2022","401","tests","test_header","","","","test_should_be_elements_of_header_on_checkout_page",""
"passed","Mon Dec 05 08:08:17 GMT 2022","Mon Dec 05 08:08:17 GMT 2022","70","tests","test_login_page","","","","test_password_is_empty[problem_user-]",""
"passed","Mon Dec 05 08:08:21 GMT 2022","Mon Dec 05 08:08:21 GMT 2022","22","tests","test_login_page","","","","test_password_is_login[standard_user-standard_user]",""
"skipped","Mon Dec 05 08:09:12 GMT 2022","Mon Dec 05 08:09:12 GMT 2022","38","tests","test_main","","","","test_correct_description_onesie",""
"passed","Mon Dec 05 08:15:41 GMT 2022","Mon Dec 05 08:15:41 GMT 2022","587","tests","test_overview","","","","test_overview",""
"passed","Mon Dec 05 08:11:15 GMT 2022","Mon Dec 05 08:11:18 GMT 2022","2472","tests","test_main","","","","test_add_all_products_by_one",""
"skipped","Mon Dec 05 08:09:15 GMT 2022","Mon Dec 05 08:09:15 GMT 2022","35","tests","test_main","","","","test_correct_description_fleece_jacket",""
"passed","Mon Dec 05 08:08:26 GMT 2022","Mon Dec 05 08:08:26 GMT 2022","21","tests","test_login_page","","","","test_password_is_login[locked_out_user-standard_user]",""
"skipped","Mon Dec 05 08:15:17 GMT 2022","Mon Dec 05 08:15:38 GMT 2022","20422","tests","test_main","","","","test_empty_cart_order",""
"passed","Mon Dec 05 08:09:06 GMT 2022","Mon Dec 05 08:09:06 GMT 2022","36","tests","test_main","","","","test_link_to_price_bike_light",""
