"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 09:18:00 GMT 2022","Wed Nov 30 09:18:00 GMT 2022","51","tests","test_main","","","","test_link_to_price_t_shirt",""
"passed","Wed Nov 30 09:17:53 GMT 2022","Wed Nov 30 09:17:53 GMT 2022","31","tests","test_login_page","","","","test_username_with_rusletters[stаndаrd_usеr]",""
"passed","Wed Nov 30 09:18:03 GMT 2022","Wed Nov 30 09:18:03 GMT 2022","49","tests","test_main","","","","test_link_to_price_bike_light",""
"passed","Wed Nov 30 09:18:07 GMT 2022","Wed Nov 30 09:18:07 GMT 2022","51","tests","test_main","","","","test_link_to_price_t_shirt_red",""
"passed","Wed Nov 30 09:17:44 GMT 2022","Wed Nov 30 09:17:44 GMT 2022","28","tests","test_login_page","","","","test_username_is_password[secret_sauce]",""
"passed","Wed Nov 30 09:17:34 GMT 2022","Wed Nov 30 09:17:34 GMT 2022","28","tests","test_login_page","","","","test_password_is_login[problem_user-standard_user]",""
"passed","Wed Nov 30 09:16:27 GMT 2022","Wed Nov 30 09:16:27 GMT 2022","232","tests","test_filter","","","","test_sorted_low_to_hi",""
"passed","Wed Nov 30 09:19:03 GMT 2022","Wed Nov 30 09:19:04 GMT 2022","650","tests","test_sidebar","","","","test_should_be_menu_sidebar_complete",""
"passed","Wed Nov 30 09:17:19 GMT 2022","Wed Nov 30 09:17:19 GMT 2022","36","tests","test_login_page","","","","test_password_is_empty[problem_user-]",""
"passed","Wed Nov 30 09:16:33 GMT 2022","Wed Nov 30 09:16:34 GMT 2022","1178","tests","test_footer","","","","test_footer_inventory_item",""
"passed","Wed Nov 30 09:20:11 GMT 2022","Wed Nov 30 09:20:11 GMT 2022","161","tests","test_your_information","","","","test_cansel_empty_input",""
"skipped","Wed Nov 30 09:17:01 GMT 2022","Wed Nov 30 09:17:01 GMT 2022","452","tests","test_header","","","","test_click_on_logo_from_overview_page",""
"passed","Wed Nov 30 09:16:22 GMT 2022","Wed Nov 30 09:16:22 GMT 2022","48","tests","test_filter","","","","test_filter_is_present",""
"skipped","Wed Nov 30 09:17:04 GMT 2022","Wed Nov 30 09:17:05 GMT 2022","106","tests","test_header","","","","test_click_on_logo_from_inventory_item",""
"passed","Wed Nov 30 09:18:28 GMT 2022","Wed Nov 30 09:18:29 GMT 2022","481","tests","test_main","","","","test_add_to_cart_btn_add",""
"passed","Wed Nov 30 09:20:14 GMT 2022","Wed Nov 30 09:20:15 GMT 2022","428","tests","test_your_information","","","","test_continue_user_input",""
"passed","Wed Nov 30 09:16:35 GMT 2022","Wed Nov 30 09:16:37 GMT 2022","1322","tests","test_footer","","","","test_footer_cart_page",""
"passed","Wed Nov 30 09:20:09 GMT 2022","Wed Nov 30 09:20:10 GMT 2022","387","tests","test_sidebar","","","","test_sidebar_logout",""
"passed","Wed Nov 30 09:19:47 GMT 2022","Wed Nov 30 09:20:08 GMT 2022","20625","tests","test_sidebar","","","","test_sidebar_reset_cart_yourcart",""
"passed","Wed Nov 30 09:18:10 GMT 2022","Wed Nov 30 09:18:11 GMT 2022","918","tests","test_main","","","","test_get_all_links",""
"passed","Wed Nov 30 09:18:18 GMT 2022","Wed Nov 30 09:18:23 GMT 2022","5389","tests","test_main","","","","test_add_remove_backpack",""
"passed","Wed Nov 30 09:19:01 GMT 2022","Wed Nov 30 09:19:02 GMT 2022","574","tests","test_sidebar","","","","test_should_be_menu_sidebar_overview",""
"passed","Wed Nov 30 09:17:59 GMT 2022","Wed Nov 30 09:17:59 GMT 2022","44","tests","test_main","","","","test_link_to_price_backpack",""
"skipped","Wed Nov 30 09:17:03 GMT 2022","Wed Nov 30 09:17:03 GMT 2022","507","tests","test_header","","","","test_click_on_logo_from_complete_page",""
"passed","Wed Nov 30 09:19:09 GMT 2022","Wed Nov 30 09:19:45 GMT 2022","35594","tests","test_sidebar","","","","test_sidebar_reset_cart_inventory",""
"passed","Wed Nov 30 09:18:54 GMT 2022","Wed Nov 30 09:18:54 GMT 2022","372","tests","test_sidebar","","","","test_should_be_menu_sidebar",""
"passed","Wed Nov 30 09:18:56 GMT 2022","Wed Nov 30 09:18:56 GMT 2022","344","tests","test_sidebar","","","","test_should_be_menu_sidebar_cart",""
"passed","Wed Nov 30 09:16:29 GMT 2022","Wed Nov 30 09:16:29 GMT 2022","230","tests","test_filter","","","","test_sorted_hi_to_low",""
"passed","Wed Nov 30 09:18:14 GMT 2022","Wed Nov 30 09:18:17 GMT 2022","2997","tests","test_main","","","","test_add_all_products_by_one",""
"passed","Wed Nov 30 09:17:32 GMT 2022","Wed Nov 30 09:17:32 GMT 2022","32","tests","test_login_page","","","","test_password_is_login[locked_out_user-performance_glitch_user]",""
"passed","Wed Nov 30 09:19:06 GMT 2022","Wed Nov 30 09:19:08 GMT 2022","1562","tests","test_sidebar","","","","test_navigating_sidebar_about",""
"passed","Wed Nov 30 09:17:31 GMT 2022","Wed Nov 30 09:17:31 GMT 2022","28","tests","test_login_page","","","","test_password_is_login[locked_out_user-problem_user]",""
"passed","Wed Nov 30 09:16:50 GMT 2022","Wed Nov 30 09:16:50 GMT 2022","524","tests","test_header","","","","test_should_be_elements_of_header_on_checkout_page",""
"passed","Wed Nov 30 09:18:02 GMT 2022","Wed Nov 30 09:18:02 GMT 2022","41","tests","test_main","","","","test_link_to_price_onesie",""
"passed","Wed Nov 30 09:16:46 GMT 2022","Wed Nov 30 09:16:46 GMT 2022","410","tests","test_header","","","","test_should_be_elements_of_header_on_inventory_page",""
"passed","Wed Nov 30 09:16:25 GMT 2022","Wed Nov 30 09:16:26 GMT 2022","186","tests","test_filter","","","","test_sorted_a_to_z",""
"passed","Wed Nov 30 09:17:51 GMT 2022","Wed Nov 30 09:17:51 GMT 2022","30","tests","test_login_page","","","","test_password_is_whitespace[performance_glitch_user-   ]",""
"passed","Wed Nov 30 09:17:16 GMT 2022","Wed Nov 30 09:17:16 GMT 2022","31","tests","test_login_page","","","","test_password_is_empty[standard_user-]",""
